,set,unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf
141,DS01,8.0,60.0,0.086818464,0.014798043,0.15331376,0.020662658,0.15029301,0.039978076,0.08674556,0.009684574,0.14845629,0.01621743,0.15422851,0.013910688,0.06849397,0.036398962
142,DS01,8.0,61.0,0.09526819,0.008639018,0.17319794,0.009805264,0.15687299,0.01735718,0.094914876,0.006021795,0.15441771,0.011328254,0.17634737,0.008619225,0.07139466,0.015815517
143,DS01,8.0,62.0,0.08908423,0.008798386,0.17450456,0.01066295,0.16436784,0.019210882,0.08579127,0.0043678735,0.16167642,0.010858618,0.17808436,0.009255786,0.0662728,0.017064035
144,DS01,8.0,63.0,0.09334737,0.007717941,0.17974442,0.008718924,0.16405974,0.013256348,0.08748924,0.0040743905,0.16113266,0.010230787,0.18423864,0.008114862,0.06627062,0.011604056
145,DS01,8.0,64.0,0.1007229,0.0067086066,0.18419267,0.0071072932,0.16135818,0.008927414,0.090419725,0.0037269865,0.15817507,0.008077921,0.18954019,0.0068604345,0.066602096,0.007580509
146,DS01,8.0,65.0,0.10301212,0.006394806,0.18283114,0.0066111223,0.15967667,0.008163609,0.09555811,0.003929929,0.15634337,0.0076219304,0.18786404,0.0063812886,0.0684531,0.0071587544
147,DS01,8.0,66.0,0.10894928,0.0070911194,0.18425116,0.0064924187,0.15792379,0.007825635,0.09137373,0.004484823,0.15454078,0.0094872145,0.18890609,0.006237679,0.06548115,0.006955143
148,DS01,8.0,67.0,0.11648113,0.00708824,0.18804301,0.0062544304,0.1545402,0.0076902704,0.08841862,0.004331521,0.15110709,0.008626877,0.19092917,0.0059248228,0.06382679,0.006737833
149,DS01,8.0,68.0,0.111981556,0.006044171,0.1869172,0.0055988487,0.15847944,0.0066871536,0.09129479,0.0036225352,0.15474631,0.008171932,0.19053267,0.005373419,0.06460654,0.0059434315
150,DS01,8.0,69.0,0.11656961,0.006074391,0.18985482,0.005251396,0.15726674,0.0063373283,0.08744054,0.0033598354,0.15343891,0.008549432,0.19247465,0.005023334,0.06276246,0.0055965353
151,DS01,8.0,70.0,0.120340586,0.005872813,0.1887372,0.0049422393,0.15452012,0.0061408347,0.09357626,0.0034398274,0.15052831,0.007673576,0.18939094,0.004690134,0.064590424,0.0055567306
152,DS01,8.0,71.0,0.12612447,0.0046697534,0.19023739,0.00391993,0.15266916,0.0045974557,0.09789664,0.0030293583,0.14788182,0.006376744,0.18909658,0.0037664024,0.06542394,0.004310339
153,DS01,8.0,72.0,0.12874056,0.0044886684,0.18885434,0.0034558803,0.1503993,0.004102518,0.10351317,0.002706276,0.14529881,0.0061576073,0.18689552,0.003334384,0.0682127,0.0038402914
154,DS01,8.0,73.0,0.13033311,0.004893158,0.19266997,0.0037847068,0.1511991,0.004400508,0.094713025,0.003073439,0.14665848,0.006731792,0.19008328,0.0036454115,0.06366589,0.0041481317
155,DS01,8.0,74.0,0.13527203,0.003938359,0.19417341,0.0029609278,0.1498428,0.003298222,0.096704215,0.0025537356,0.14412123,0.0053299577,0.19170988,0.002888055,0.06406826,0.0031389236
156,DS01,8.0,75.0,0.13868529,0.0035033617,0.19557671,0.0025206225,0.1494634,0.0026547692,0.09667546,0.0024320374,0.14265083,0.0048203967,0.19259734,0.0024824936,0.06329069,0.002646588
157,DS01,8.0,76.0,0.13972081,0.003228934,0.19493364,0.0023204135,0.14914067,0.002423747,0.09896726,0.0023705051,0.14160638,0.0043998617,0.19208261,0.0022902205,0.064027384,0.0024875714
158,DS01,8.0,77.0,0.14077993,0.0026830519,0.19337961,0.0020587198,0.14828642,0.0021411951,0.10425477,0.002302575,0.13987173,0.0033061185,0.19060405,0.0020422935,0.06599882,0.002290729
159,DS01,8.0,78.0,0.14212534,0.002942768,0.19668067,0.0020406777,0.14966771,0.0021083555,0.09689094,0.0021469698,0.14096788,0.0039864723,0.19401221,0.002025986,0.06222838,0.0021756343
160,DS01,8.0,79.0,0.14183886,0.002487606,0.19374381,0.0017952702,0.14961998,0.0019024158,0.10449722,0.0020392279,0.13909726,0.0031428882,0.1911145,0.0017868318,0.06490095,0.002033191
161,DS01,8.0,80.0,0.14298941,0.0024656341,0.19540076,0.0017608168,0.15020442,0.0018436249,0.10127476,0.0020022648,0.13935436,0.0031784235,0.192809,0.0017536217,0.062993616,0.001969287
162,DS01,8.0,81.0,0.14240718,0.0022218844,0.19375898,0.0017100641,0.15023908,0.0018169434,0.105780855,0.001991727,0.13837184,0.0026504765,0.19077589,0.0017041421,0.06460853,0.001962398
163,DS01,9.0,1.0,0.10242814,0.073836856,0.07524169,0.050847385,0.07541241,0.0663831,0.07733386,0.05405458,0.0742165,0.06527796,0.08043109,0.051828403,0.082218796,0.07048925
164,DS01,9.0,2.0,0.108207464,0.039407305,0.116172336,0.022884732,0.12089272,0.038506854,0.098281056,0.022645919,0.11854693,0.033469636,0.12483985,0.019449456,0.095218726,0.041477006
165,DS01,9.0,3.0,0.11713706,0.04946919,0.09594949,0.028654642,0.10692686,0.04488745,0.099020906,0.032902516,0.10317621,0.04140208,0.11576946,0.028199408,0.0898471,0.04665762
166,DS01,9.0,4.0,0.10272832,0.07857878,0.06539401,0.055593904,0.06911754,0.07067025,0.072368644,0.05869996,0.065220214,0.07136722,0.07725114,0.054965343,0.08177949,0.0762652
167,DS01,9.0,5.0,0.09379193,0.08612955,0.066991694,0.060477328,0.05959998,0.07706069,0.06846217,0.06440288,0.05762235,0.07737761,0.06989733,0.0623955,0.07389914,0.081891835
168,DS01,9.0,6.0,0.1139403,0.06747212,0.072803244,0.046513077,0.080995485,0.06129908,0.08210562,0.049811132,0.07470016,0.06086336,0.08982773,0.04585438,0.087074585,0.06673971
169,DS01,9.0,7.0,0.09984511,0.08671814,0.071111135,0.056291703,0.06147901,0.07551718,0.07024247,0.06091306,0.06092085,0.075253755,0.070938826,0.059418082,0.072777376,0.0785733
170,DS01,9.0,8.0,0.10018364,0.08434711,0.06824136,0.056704186,0.062898465,0.07525781,0.06957951,0.061486345,0.06193186,0.07508022,0.071027525,0.05985262,0.074388854,0.07902049
171,DS01,9.0,9.0,0.12739033,0.054408018,0.07127006,0.038878143,0.081662595,0.051493682,0.11815253,0.04003955,0.06549622,0.053343825,0.11306685,0.03943808,0.090136945,0.055223178
172,DS01,9.0,10.0,0.09598107,0.06815593,0.06991365,0.0462807,0.080444016,0.06555097,0.082754105,0.05148352,0.0790984,0.063614935,0.09396654,0.047343597,0.08664739,0.06876518
173,DS01,9.0,11.0,0.091999106,0.0862564,0.07487204,0.057559025,0.0614308,0.0748079,0.072616495,0.060953517,0.060935333,0.0743508,0.07226357,0.05996584,0.07418294,0.07780626
174,DS01,9.0,12.0,0.10492752,0.08376275,0.06176528,0.058979545,0.063946165,0.07376136,0.06849912,0.062681876,0.05934984,0.075147085,0.07092786,0.060925905,0.07519935,0.08012635
175,DS01,9.0,13.0,0.099364385,0.08080226,0.066104844,0.056873377,0.067097165,0.07262038,0.07204834,0.058831464,0.06414236,0.073325,0.07371485,0.055537988,0.08157069,0.077966884
176,DS01,9.0,14.0,0.103910565,0.07097985,0.067851104,0.049215883,0.07683072,0.06476349,0.084931,0.05269978,0.06927516,0.06536816,0.08938188,0.049780585,0.08496313,0.0700487
177,DS01,9.0,15.0,0.10212928,0.069851846,0.06763186,0.048404798,0.07774045,0.064468205,0.08565779,0.05177477,0.07090053,0.064793445,0.09155673,0.049015075,0.08621478,0.069860466
178,DS01,9.0,16.0,0.110803686,0.07164859,0.082490124,0.046829794,0.07295006,0.061538745,0.08757701,0.050543927,0.07004712,0.059624944,0.086339146,0.049540386,0.08595813,0.06410835
179,DS01,9.0,17.0,0.10471982,0.06966861,0.06837597,0.047976684,0.07850644,0.06370056,0.08626068,0.05140505,0.07069002,0.06415879,0.09112843,0.048714813,0.08575251,0.06894162
180,DS01,9.0,18.0,0.099731065,0.08136541,0.06975059,0.055272035,0.065990284,0.073127724,0.071628444,0.059677485,0.06525057,0.072496094,0.073625624,0.057894867,0.07707507,0.077114746
181,DS01,9.0,19.0,0.10952194,0.08148792,0.070651054,0.054865308,0.065016046,0.0700047,0.07378562,0.05830893,0.061603446,0.071123526,0.075100005,0.056472838,0.07724027,0.07481841
182,DS01,9.0,20.0,0.10916879,0.08382119,0.08909935,0.045217846,0.06378521,0.06813562,0.08231993,0.048675884,0.066221535,0.06513055,0.08213497,0.04852853,0.07965322,0.0681074
183,DS01,9.0,21.0,0.098104306,0.07480709,0.06813321,0.052665282,0.072782755,0.07066707,0.079519905,0.05595148,0.066503905,0.07034992,0.08132276,0.05477048,0.08018464,0.07423721
184,DS01,9.0,22.0,0.09234745,0.086107194,0.07024414,0.059208207,0.060108796,0.07616052,0.07024443,0.06332854,0.058793105,0.07646835,0.07129526,0.06129126,0.07412452,0.08027822
185,DS01,9.0,23.0,0.095851205,0.082796864,0.08723695,0.048699416,0.06378331,0.07147946,0.08372599,0.052238815,0.06609179,0.06914433,0.079812124,0.051551744,0.077689484,0.06989852
186,DS01,9.0,24.0,0.09537608,0.08208846,0.06982266,0.056973085,0.06671253,0.07405147,0.07424146,0.059704088,0.06343262,0.07293657,0.072558895,0.058369856,0.076889135,0.07684308
187,DS01,9.0,25.0,0.090077646,0.063223146,0.10169884,0.041718923,0.07646302,0.061034158,0.096611224,0.042834133,0.08139611,0.059915245,0.09329214,0.043412484,0.09047991,0.057843022
188,DS01,9.0,26.0,0.12283463,0.07197214,0.08732473,0.042427886,0.07538018,0.059016474,0.08539972,0.04616583,0.07339443,0.05737897,0.08811311,0.045070026,0.08350001,0.06202186
189,DS01,9.0,27.0,0.10924308,0.0778563,0.08404016,0.04989261,0.06930456,0.06474903,0.08074324,0.052038625,0.06881598,0.064111345,0.08155448,0.051183507,0.07911863,0.06734846
190,DS01,9.0,28.0,0.09363747,0.082978554,0.08945105,0.04512615,0.064296454,0.070700094,0.08826667,0.048988204,0.06695664,0.06596453,0.08144465,0.047889058,0.08571656,0.06858393
191,DS01,9.0,29.0,0.09164378,0.079853594,0.086641885,0.046126403,0.071010664,0.06828418,0.08606242,0.047963645,0.07301263,0.06456793,0.08154242,0.047133863,0.087846816,0.06830978
192,DS01,9.0,30.0,0.13197884,0.072715,0.09119351,0.040097084,0.07672896,0.05947086,0.07794704,0.045443185,0.075722314,0.054427106,0.092770696,0.044694737,0.07487088,0.061939795
193,DS01,9.0,31.0,0.1130506,0.04773064,0.106723055,0.03245664,0.08412098,0.050274014,0.101033725,0.03685984,0.08984311,0.05227874,0.09928855,0.03738817,0.09753306,0.051418882
194,DS01,9.0,32.0,0.09135308,0.066548586,0.09982725,0.04312404,0.07471513,0.062495947,0.094319716,0.043697838,0.079451755,0.06122093,0.09131121,0.04413798,0.08826345,0.059533086
195,DS01,9.0,33.0,0.08772241,0.057210878,0.0998604,0.04084848,0.0826958,0.055462327,0.10106624,0.04238184,0.087406255,0.056908943,0.09439508,0.043114875,0.095096074,0.055830386
196,DS01,9.0,34.0,0.10826615,0.072205424,0.09566144,0.04322842,0.070964426,0.061859693,0.089779966,0.045570455,0.07327067,0.058492195,0.08863895,0.045063835,0.08584418,0.061154198
197,DS01,9.0,35.0,0.08832549,0.03802221,0.11279066,0.034065086,0.0909554,0.04368484,0.113380745,0.03975504,0.09456786,0.045956694,0.108751155,0.040237937,0.10557618,0.043930702
198,DS01,9.0,36.0,0.093969,0.070772775,0.10109036,0.039716747,0.06833147,0.06618797,0.09805962,0.04247408,0.07447033,0.061883684,0.08914494,0.041908298,0.09088821,0.06110253
199,DS01,9.0,37.0,0.08829111,0.055752996,0.10429588,0.04105033,0.079429984,0.058079094,0.098831,0.043361135,0.08319345,0.056957744,0.09775069,0.043992482,0.09394044,0.055073664
200,DS01,9.0,38.0,0.08727977,0.059449036,0.0994128,0.04136702,0.081631064,0.05621668,0.10015392,0.043162785,0.08605328,0.057477754,0.092796214,0.044095457,0.09414052,0.05676371
201,DS01,9.0,39.0,0.17773949,0.047206257,0.1191733,0.01832431,0.07574796,0.046052054,0.11588351,0.02562083,0.076588966,0.037619043,0.11090048,0.025959779,0.08334207,0.03984198
202,DS01,9.0,40.0,0.10061703,0.03779529,0.11999755,0.028287407,0.091332436,0.04406349,0.114250176,0.03308407,0.09988449,0.0440949,0.10815962,0.03372472,0.102704495,0.042004324
203,DS01,9.0,41.0,0.086171396,0.036979247,0.1131336,0.033883616,0.08714196,0.045990434,0.116528645,0.039918117,0.0917406,0.0472876,0.107479736,0.041276626,0.108242296,0.04422612
204,DS01,9.0,42.0,0.08199804,0.033835858,0.10327266,0.032454446,0.09824494,0.04228382,0.1099926,0.054824546,0.101518296,0.04370236,0.101038925,0.053253204,0.09730785,0.04627244
205,DS01,9.0,43.0,0.07068705,0.041814443,0.09412105,0.037817113,0.08843315,0.04824718,0.10355591,0.065985255,0.08995002,0.05225161,0.093709126,0.06567583,0.09574598,0.052006282
206,DS01,9.0,44.0,0.07118122,0.054805294,0.08989821,0.035849154,0.09498564,0.04810041,0.09704082,0.0725762,0.096312925,0.047709968,0.09021366,0.067932844,0.08071826,0.05267539
207,DS01,9.0,45.0,0.07874527,0.03556136,0.10356482,0.035601065,0.094768524,0.04125318,0.117092825,0.053728946,0.09698674,0.04057949,0.10129698,0.053176753,0.10238197,0.04526208
208,DS01,9.0,46.0,0.07324463,0.056139138,0.09188501,0.040336154,0.094728336,0.051724505,0.08778619,0.072687335,0.09571618,0.0463327,0.09288433,0.06973147,0.07140455,0.05539949
209,DS01,9.0,47.0,0.041259356,0.102138974,0.053229403,0.067405716,0.06540947,0.095164254,0.04813972,0.10808443,0.065454625,0.05785107,0.054174438,0.10690192,0.041268297,0.093518324
210,DS01,9.0,48.0,0.05482162,0.08715319,0.0658637,0.06384515,0.07552431,0.093577884,0.050679326,0.090789534,0.07559758,0.05217371,0.066007584,0.09062191,0.042726733,0.09061778
211,DS01,9.0,49.0,0.050883595,0.092452854,0.060759548,0.06582791,0.07224199,0.09469331,0.04729331,0.09683566,0.07202776,0.05604494,0.061225172,0.096677035,0.04071601,0.09232091
212,DS01,9.0,50.0,0.046551645,0.08986597,0.053926673,0.07520776,0.070904516,0.1081917,0.039471075,0.09714969,0.070624486,0.05652103,0.054194726,0.097178735,0.034981735,0.10523027
213,DS01,9.0,51.0,0.048427746,0.08929811,0.053697925,0.07437701,0.07433474,0.109224856,0.039570004,0.093020104,0.07400114,0.05396032,0.054049563,0.093748726,0.036107093,0.10618266
214,DS01,9.0,52.0,0.045945592,0.07675725,0.059290495,0.08355296,0.07208135,0.110678956,0.040517278,0.09171093,0.07163877,0.052277055,0.05895629,0.09323,0.035775565,0.1075875
215,DS01,9.0,53.0,0.04949924,0.068493485,0.0631269,0.08894708,0.070804514,0.11161422,0.040882293,0.08828172,0.07034839,0.051231638,0.06234707,0.090950355,0.03511447,0.10835862
216,DS01,9.0,54.0,0.048447177,0.061167087,0.0782441,0.08753555,0.07221618,0.10370828,0.0487126,0.081845716,0.071719564,0.04414191,0.07623968,0.084575005,0.042081244,0.0993659
217,DS01,9.0,55.0,0.052010525,0.04849884,0.10567319,0.07521579,0.084719494,0.08506809,0.063151695,0.06394391,0.08429919,0.03402559,0.100680366,0.06572001,0.05689481,0.0800985
218,DS01,9.0,56.0,0.059807587,0.037892766,0.12368409,0.060367845,0.10258478,0.07167907,0.07333215,0.045580413,0.102052376,0.025703406,0.11816884,0.04732343,0.06541167,0.06641156
219,DS01,9.0,57.0,0.063826464,0.030164318,0.13001025,0.039408818,0.13426314,0.06462159,0.08055868,0.02428301,0.13287129,0.01780685,0.12614547,0.027817423,0.06853494,0.059687782
220,DS01,9.0,58.0,0.08268703,0.026048267,0.13955283,0.041065253,0.11916583,0.05593368,0.083755694,0.025368184,0.11833511,0.020235667,0.13577461,0.02798908,0.07268776,0.051400997
221,DS01,9.0,59.0,0.07545268,0.016136989,0.14324348,0.02177595,0.15669449,0.050357554,0.08425172,0.008665374,0.15495066,0.016441282,0.1424514,0.0140080815,0.068794124,0.04677623
222,DS01,9.0,60.0,0.07708483,0.012550702,0.15028492,0.016083349,0.1627287,0.03956008,0.087985635,0.0068294336,0.16059382,0.019729229,0.14966358,0.01119496,0.0686764,0.037034366
223,DS01,9.0,61.0,0.09319778,0.010666858,0.1641637,0.012678552,0.15376379,0.026835626,0.0928801,0.0056976485,0.15178633,0.013235127,0.16540906,0.009858458,0.07507627,0.024750724
224,DS01,9.0,62.0,0.092282236,0.008093217,0.17457081,0.008600901,0.16349992,0.014206161,0.09208696,0.005086633,0.16062239,0.014754435,0.17737406,0.007980616,0.067841835,0.012999781
225,DS01,9.0,63.0,0.096017495,0.0074698543,0.17900744,0.007991552,0.16233008,0.010762251,0.09362644,0.004946485,0.15936643,0.010659715,0.1827272,0.0076374747,0.067788936,0.009668655
226,DS01,9.0,64.0,0.104291715,0.007164586,0.18374492,0.0069893175,0.1596229,0.008608939,0.090158135,0.00438861,0.15649746,0.010032077,0.18841909,0.006773707,0.065857984,0.007450578
227,DS01,9.0,65.0,0.1126433,0.005906391,0.18374677,0.0054174913,0.15766509,0.0062453407,0.09629257,0.004167995,0.15407835,0.009208121,0.1874699,0.00522869,0.066104576,0.005825394
228,DS01,9.0,66.0,0.11920817,0.005594026,0.18667604,0.0049495874,0.15486898,0.0057473537,0.096788175,0.004184468,0.15115328,0.007792041,0.18747813,0.004756429,0.065295696,0.005507606
229,DS01,9.0,67.0,0.123332195,0.0048501557,0.18936512,0.0041063647,0.15400459,0.004627067,0.09589892,0.0032651792,0.14978334,0.0072629885,0.1901924,0.003974304,0.06500358,0.004333785
230,DS01,9.0,68.0,0.12314276,0.0055498783,0.18384945,0.0045043025,0.15126367,0.005376577,0.106144026,0.004030919,0.14730546,0.0078031677,0.18248533,0.0043041953,0.068943046,0.005297205
231,DS01,9.0,69.0,0.12998316,0.004232612,0.19048612,0.0033825573,0.15067165,0.003833344,0.10029573,0.0028313012,0.1457034,0.0058186464,0.18936256,0.0032788992,0.06647468,0.0036453337
232,DS01,9.0,70.0,0.12988435,0.004878476,0.18458644,0.0036719018,0.1480099,0.0043070735,0.110893935,0.003417043,0.14271909,0.006759333,0.18174614,0.0035355575,0.071280055,0.00431068
233,DS01,9.0,71.0,0.1381515,0.0034357808,0.19254047,0.0024784661,0.14824833,0.0026216607,0.10269491,0.0025420461,0.14145486,0.0046201926,0.18978257,0.0024413494,0.06629101,0.0026968776
234,DS01,9.0,72.0,0.14086552,0.002575383,0.19376555,0.001923749,0.14870325,0.0020206044,0.10457651,0.0021016488,0.13986053,0.0032028272,0.19055173,0.0019106399,0.065816954,0.0021251044
235,DS01,10.0,1.0,0.2021519,0.06844315,0.09742993,0.030721499,0.04995952,0.041516516,0.09247497,0.051600404,0.04870099,0.03743911,0.10048072,0.050371222,0.08486385,0.043846235
236,DS01,10.0,2.0,0.10377069,0.08707512,0.086989015,0.049572453,0.05518946,0.06750026,0.08685139,0.051100496,0.05587495,0.06727928,0.083806016,0.051046833,0.086374655,0.06756938
237,DS01,10.0,3.0,0.11830345,0.09220359,0.087656684,0.04581172,0.049939048,0.06951835,0.08144973,0.051680632,0.05237522,0.0666697,0.08155154,0.05059249,0.08327213,0.06897573
238,DS01,10.0,4.0,0.0991275,0.088617474,0.06933801,0.056682594,0.060788337,0.0764858,0.070754215,0.059388783,0.059261195,0.07736582,0.07034897,0.057868846,0.07430998,0.07966248
239,DS01,10.0,5.0,0.19465193,0.07420597,0.11116708,0.022123864,0.056910016,0.0440879,0.10009707,0.03824371,0.060528357,0.036926206,0.10728079,0.03841569,0.07631526,0.03904616
240,DS01,10.0,6.0,0.06457172,0.08309554,0.07441283,0.06114322,0.06851624,0.08162253,0.073251724,0.057790633,0.07107177,0.0828288,0.070353575,0.058831036,0.07248783,0.08002255
241,DS01,10.0,7.0,0.084553614,0.0682973,0.100920305,0.043306705,0.080466285,0.054445747,0.10107819,0.040878683,0.08309298,0.054553322,0.09538621,0.045552976,0.09439909,0.0530686
242,DS01,10.0,8.0,0.103223346,0.072832935,0.104302555,0.03522706,0.06733675,0.06555141,0.09808544,0.033753347,0.07515217,0.06642598,0.09117958,0.036192544,0.093681276,0.0570556
243,DS01,10.0,9.0,0.15523502,0.07917991,0.11110933,0.027643956,0.05456428,0.045745928,0.101323865,0.042308744,0.056522097,0.037763536,0.1059228,0.043675426,0.09547679,0.04352831
244,DS01,10.0,10.0,0.11338461,0.08387655,0.11217571,0.03271564,0.055732425,0.05854484,0.1012364,0.037428778,0.061726138,0.051579606,0.0988168,0.039752632,0.09956628,0.053463582
245,DS01,10.0,11.0,0.1736588,0.078522846,0.10781024,0.03278609,0.048371222,0.046900816,0.08987669,0.04709196,0.050613824,0.040793054,0.09947033,0.04624299,0.090179175,0.047681965
246,DS01,10.0,12.0,0.073998116,0.052409805,0.10138125,0.039832003,0.08773915,0.05277318,0.1101849,0.037775975,0.08971307,0.059280865,0.098688446,0.044379067,0.10422473,0.04761944
247,DS01,10.0,13.0,0.14348742,0.057233337,0.13395308,0.020377016,0.065164894,0.04268533,0.110136144,0.022438388,0.073037356,0.039233863,0.119499356,0.027484598,0.11251829,0.032750923
248,DS01,10.0,14.0,0.0909739,0.0875816,0.096387565,0.043267608,0.062775314,0.066452794,0.09503049,0.0425699,0.06583272,0.06612492,0.08919343,0.046492957,0.08791807,0.059398737
249,DS01,10.0,15.0,0.10111078,0.047660325,0.12151281,0.023682179,0.067726284,0.048812557,0.11385905,0.029415889,0.07246401,0.05110444,0.11550979,0.037300922,0.13225494,0.037586007
250,DS01,10.0,16.0,0.07905406,0.06847657,0.104167774,0.044637877,0.07629476,0.054926112,0.102720395,0.034667104,0.077877335,0.05944277,0.10070783,0.046089627,0.10199857,0.048939224
251,DS01,10.0,17.0,0.08676777,0.042043258,0.113443725,0.035576623,0.07754665,0.044403635,0.11474206,0.036727473,0.07874613,0.04693839,0.1112514,0.047090508,0.12451776,0.04020461
252,DS01,10.0,18.0,0.08234703,0.04936821,0.1057483,0.03790678,0.084903255,0.050668232,0.112465486,0.035091016,0.087488964,0.055345327,0.10165733,0.045167215,0.10794874,0.04389411
253,DS01,10.0,19.0,0.10062054,0.044626188,0.1062758,0.036693644,0.09767264,0.039270632,0.10904919,0.03727059,0.09885755,0.041803095,0.10511382,0.03984202,0.0991108,0.043793507
